,index,number_of_tweets_x,tweets,description_x,username,name_x,tag,accessible,author_id,public_metrics_x,source,public_metrics_y,description,public_metrics,URL_bio,URL_bio_count,Curse_bio,Person_bio,Polarity_bio,PolarityPos_bio,PolarityNeg_bio,Subjectivity_bio,Hashtags_bio,Mention_bio,Length_bio,Words_bio,followers_count,following_count,tweet_count,listed_count,number_of_tweets_y,rt_to_notRT,rt_to_numOfTweets,include_to_notInclude,include_to_numOfTweets,URL_tweet,URL_tweet_count,Curse_tweet,Person_tweet,Polarity_tweet,PolarityPos_tweet,PolarityNeg_tweet,Subjectivity_tweet,Hashtags_tweet,Mention_tweet,Length_tweet,Words_tweet,commercial_tweet,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9
421,422,3,"['Understanding the Differences Between Rheumatoid Arthritis and Osteoarthritis https://t.co/baZZ8HLGtW\n#health #healthcare #life #lifestyle #fitness #tagfire #LOL #healthy #food #love #diet #diabetes #yoga #swag #stress #walking #flu #anxiety #pain #medical #wellbeing', '11 Ways Your Nutritional Needs Change As You Age https://t.co/VfgqOo2Qk1\n#health #healthcare #life #lifestyle #fitness #tagfire #LOL #healthy #food #love #diet #diabetes #yoga #swag #stress #walking #flu #anxiety #pain #medical #wellbeing', 'Is it safe to exercise for high blood pressure?\nhttps://t.co/uM9WE17q3X #tagfire #health #lifestyle #healthcare #life #diabetes #walking #weightloss #Yoga #love #stress #anxiety #HealthForAll #LOL #food #BP #hypertension #exercise #RT #retweet']","Get health information to stay fit, happy and healthy. DIY beauty tips for hair and skin care. Yoga poses for your mental and physical fitness and wellbeing.",StayHealthy07,Stay Healthy,False,True,1347767122349359106,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Smart Post App,"{'followers_count': 678, 'following_count': 14, 'tweet_count': 12867, 'listed_count': 0}","Get health information to stay fit, happy and healthy. DIY beauty tips for hair and skin care. Yoga poses for your mental and physical fitness and wellbeing.","{'followers_count': 678, 'following_count': 14, 'tweet_count': 12867, 'listed_count': 0}",0,0,0,0,0.32,1,0,0.44857142857142857,0,0,157,27,678,14,12867,0,128.0,0.015873015873015872,0.015625,0.12280701754385964,0.109375,1.0,128.0,0.0,1.0,0.4544934275884197,1.0,0.0,0.6004551989416306,2812.0,0.0,31739.0,4086.0,1.0,5.7674367546938985,33.7773435650039,83.83440307860181,-145.36126291233506,154.9847873855421,61.13095338907083,-161.5911839082448,11.513175769838204,25.732113186937884,-12.228228109950052,0.9997553585306009,2.718146469200266e-05,2.7185233778158227e-05,2.7181469677778186e-05,2.7181811052889813e-05,2.718464535988711e-05,2.718231048475353e-05,2.718149221860027e-05,2.7181627143901087e-05,2.7181414991078254e-05,0.0,0.39989637162284186,0.6196851385912778,0.0,0.0,0.3235966057825761,0.0,0.2241661078567453,0.0,0.5487330988616859
422,423,1,['RENEW Wellness Daily is out! https://t.co/ujT84ZqVTr Stories via @diwaswhm @NutriJossi #diabetes #health'],"Cancer fighter, Board Certified Christian Counselor, sex addiction specialist counselor, Professional ADHD coach, and Leadership developer",TomCocklereece,mariettatherapist,False,True,16099492,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Paper.li,"{'followers_count': 2285, 'following_count': 2304, 'tweet_count': 15631, 'listed_count': 92}","Cancer fighter, Board Certified Christian Counselor, sex addiction specialist counselor, Professional ADHD coach, and Leadership developer","{'followers_count': 2285, 'following_count': 2304, 'tweet_count': 15631, 'listed_count': 92}",0,0,0,0,0.05,1,0,0.05,0,0,138,16,2285,2304,15631,92,8.0,7.0,0.875,7.0,0.875,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,843.0,86.0,0.0,0.046105547644330606,0.4860408423022852,4.261615527703685,1.3763602531594958,3.3530547584752135,0.9390307349540807,3.2475667429895587,-3.4252661284259056,-1.5663371706937894,-0.0052996394351648435,0.9826906328953099,0.0019230886411544922,0.0019233864925628891,0.001923094111983682,0.001923159890028116,0.001923380524975184,0.0019230909623734883,0.0019231016970309045,0.0019230976200279712,0.001923967164553354,0.0,0.861172951123858,0.0,0.0,0.0,0.4529827625120376,0.0,0.0,0.23062472790138544,0.0
423,424,2,"[""What's even sadder is as long as pharmaceutical companies are making billions on meds and treatments,we will NEVER see a cure for diseases like cancer, diabetes etc. Even if they have already discovered cures. Cures would mean a ending to all that overpriced revenue.""]",,Melissa2021333,Melissa Mahan,False,True,1455404356967227394,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,"{'followers_count': 4, 'following_count': 39, 'tweet_count': 459, 'listed_count': 0}",,"{'followers_count': 4, 'following_count': 39, 'tweet_count': 459, 'listed_count': 0}",0,0,0,0,0.0,0,0,0.0,0,0,3,1,4,39,459,0,55.0,0.1,0.09090909090909091,0.0,0.0,1.0,1.0,0.0,1.0,0.14515432098765435,1.0,0.0,0.46540123456790083,0.0,68.0,10366.0,1603.0,1.0,0.4987127982027565,4.190935981707447,9.999709950668244,-18.416605470023484,-9.980169856357282,-7.910476793452662,-1.2290007602815392,-9.562031544549795,0.4138609715147766,-1.44569654137403,0.00010373856189199391,0.00010373599341760333,0.9990663669921986,0.00010373522972256546,0.00010373540396569101,0.000103745797225908,0.00010373576517409856,0.00010373563149462132,0.00010373542512906442,0.00010373519977974538,0.42016324392863924,0.0,0.0,0.30184058991175977,0.1767449267371848,0.11163708087147321,0.0,0.6607280586954263,0.2963461864446354,0.40530342955931414
424,425,1,"[""MY EYES!vile,immoral,buffoon bootlickin' scum John Barrasso,MD and w/doctors like him,explains why US#1in1st world in uninsured,infant&amp;maternal mortality,shortest life,obesity,diabetes,medical error, has gall to show ugly,treasonous mug to attack world respected,honorable Biden""]","UNITED we'll transform our nation to embrace the Social Contract of equality of opportunity,justice for all,quality education,corp/1% regulations&responsibility",ResistersUniteX,BatNatMad,False,True,1340328746264522752,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",Twitter Web App,"{'followers_count': 9991, 'following_count': 9161, 'tweet_count': 3195, 'listed_count': 8}","UNITED we'll transform our nation to embrace the Social Contract of equality of opportunity,justice for all,quality education,corp/1% regulations&responsibility","{'followers_count': 9991, 'following_count': 9161, 'tweet_count': 3195, 'listed_count': 8}",0,0,0,0,0.03333333333333333,1,0,0.06666666666666667,0,0,160,18,9991,9161,3195,8,54.0,0.018867924528301886,0.018518518518518517,0.0,0.0,1.0,14.0,1.0,1.0,-0.10711251175171634,0.0,1.0,0.5313882985701167,6.0,34.0,14311.0,1678.0,1.0,1.0623263325617502,4.9084689651326165,8.540788967982694,-14.853161206436113,-7.4466274211890635,-6.528819108800449,-1.31511765126402,-5.5837533224579765,-0.7460379883874181,0.5520674523650132,0.00013479018652688636,0.00013477700637380411,0.9987869963362426,0.00013477269193808652,0.00013477554461995117,0.00013479327632892477,0.0001347760737065665,0.0001347731448704977,0.00013477314812336433,0.00013477259126962608,0.2586016915063234,0.0,0.0,0.48323753043107,0.3865335397438686,0.5247384459628107,0.0,0.524259516188842,0.0,0.0
425,426,2,['Losing inches already on trulicity even tho it’s for type 2 diabetes but it’s also weight loss it’s been 4 days I’ve now have lost 6 inches in my thighs 7 inches around my tummy one thing my docs don’t know this is making me go back to my eating disorder it makes me'],Dan and shay shay liked 1x                                              #JayMcguiness #TWFanmily Tom Parker will always be in our hearts ♥️ The Wanted forever,birdsplatz,Retta Newell TW🦋🦋🦋🦋🦋,True,True,1069138216723337217,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 111, 'following_count': 506, 'tweet_count': 2670, 'listed_count': 0}",Dan and shay shay liked 1x                                              #JayMcguiness #TWFanmily Tom Parker will always be in our hearts ♥️ The Wanted forever,"{'followers_count': 111, 'following_count': 506, 'tweet_count': 2670, 'listed_count': 0}",0,0,0,0,0.6,1,0,0.8,2,0,158,20,111,506,2670,0,187.0,0.5847457627118644,0.3689839572192513,0.0,0.0,1.0,48.0,1.0,1.0,0.09037064264291658,1.0,0.0,0.48789880234029176,4.0,170.0,22605.0,3906.0,1.0,3.406786346996631,20.390387563233208,33.1491804284806,-59.93515045865328,-30.214979802215375,-24.32559615117988,-8.40384442801479,-33.90483099501419,-2.0398406637344215,-5.268322453415634,5.562847206967544e-05,5.561882327738574e-05,0.9994994132176288,5.5618035071022565e-05,5.561861112124499e-05,5.562540786557756e-05,5.5619689044174586e-05,5.561815537282833e-05,5.562159750716286e-05,5.561799104215579e-05,0.0,0.0,0.14067140338572245,0.45543153362638295,0.41993057671423245,0.36242796450582887,0.11427706257626248,0.41559013809981277,0.24480146900088826,0.46839703947714345
426,427,2,"['L + ratio + no bitches + the rats that eat your food have all developed type 1 diabetes and cant afford insulin because you all live in the united states + theyre fighting for human rights + your mom', 'L + ratio + no bitches + the rats that eat your food have all developed type 1 diabetes and cant afford insulin because you all live in the united states + theyre fighting for human rights + your mom']",whenever the mcchicken got too much mayo i be feelin a lil gay | seventeen | reading jwqs,kujoukisser,ozzy ⚢ NOLO,False,True,1146289019048857601,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 282, 'following_count': 162, 'tweet_count': 17141, 'listed_count': 1}",whenever the mcchicken got too much mayo i be feelin a lil gay | seventeen | reading jwqs,"{'followers_count': 282, 'following_count': 162, 'tweet_count': 17141, 'listed_count': 1}",0,0,0,0,0.30833333333333335,1,0,0.3916666666666667,0,0,89,18,282,162,17141,1,253.0,0.3901098901098901,0.28063241106719367,0.0,0.0,1.0,95.0,1.0,1.0,0.10808995380033332,1.0,0.0,0.5176418264275406,59.0,198.0,20600.0,3018.0,1.0,2.6407300393128543,21.777635081376243,23.56631334058853,-40.219829582057564,-22.95289540773586,-18.063015259634213,-3.666948770843609,-20.285727416979416,-0.536373303444823,-6.718944043386962,7.17446082449007e-05,7.173771244005246e-05,0.9993543394825424,7.1736946204144e-05,7.173733060468308e-05,7.174219251188793e-05,7.175039694848089e-05,7.173740297641047e-05,7.17370378870607e-05,7.173688964003985e-05,0.0,0.0,0.0,0.47248300680377564,0.46278508452538397,0.4055201708320488,0.33100717168633725,0.30272798963019343,0.24069820846642803,0.3728237571541917
427,428,1,"['I brought some Tito’s , Reggie tlmbout “b!tch what you got? Diabetes?” 😭😭😭 I’m screaming .']","trin this , trin that.. So on , so forth😅",theonlytrin12,the only 1ne.🧸,False,True,1503040249550843912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 94, 'following_count': 167, 'tweet_count': 167, 'listed_count': 0}","trin this , trin that.. So on , so forth😅","{'followers_count': 94, 'following_count': 167, 'tweet_count': 167, 'listed_count': 0}",0,0,0,0,0.0,0,0,0.0,0,0,41,10,94,167,167,0,12.0,0.7142857142857143,0.4166666666666667,0.0,0.0,1.0,3.0,1.0,1.0,0.10260416666666666,1.0,0.0,0.5895833333333333,0.0,6.0,769.0,124.0,0.0,0.12213594211447634,1.5527344185792704,0.9266023456610553,-2.0425097309375593,-1.1851912856607765,-0.661203473590674,-0.2695230341919625,-1.3163682110510078,-0.05207086568265126,-0.47541051623355274,0.001666844416497876,0.0016667336184754318,0.984998866497835,0.0016666859465485824,0.00166668537442727,0.0016667483580343411,0.0016673648761030312,0.0016667066330679804,0.0016666811163710054,0.0016666831626393611,0.0,0.0,0.0,0.38579950916643446,0.6476202352120332,0.507013385350714,0.0,0.0,0.0,0.4179523857403587
428,429,2,"['guys please pray I don’t have to take medicine for Diabetes, I can’t deal with this additional stress in my life.']",I have already sacrificed my life for Pakistan.,badzauq,Gandabhai Karachiwala,True,True,1135873103630913536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,"{'followers_count': 74, 'following_count': 47, 'tweet_count': 699, 'listed_count': 0}",I have already sacrificed my life for Pakistan.,"{'followers_count': 74, 'following_count': 47, 'tweet_count': 699, 'listed_count': 0}",0,0,0,1,0.0,0,0,0.0,0,0,47,8,74,47,699,0,17.0,0.21428571428571427,0.17647058823529413,0.0,0.0,1.0,2.0,0.0,1.0,0.2661607142857143,1.0,0.0,0.5205357142857142,1.0,16.0,2360.0,395.0,1.0,0.6485729995549878,3.0145017989974887,2.591274232203274,-5.274009488559644,-2.4133124974716784,-2.214841943420973,-0.7909688957252224,-2.6905259809584554,0.03394712605086652,-0.8125693026103616,0.0005619070869454041,0.0005618097338834548,0.9949435632777569,0.0005618039645699036,0.0005618051322557168,0.0005618389084020488,0.0005618605531178062,0.0005618044617871695,0.0005618034904860014,0.0005618033907957043,0.0,0.0,0.0,0.38857997908398734,0.6522876558261654,0.41200328139098463,0.0,0.27671019190937846,0.0,0.42096458251072616
429,430,1,['Taking a toddler out with diabetes involves far more organisation and dexterity than I possess'],,leejkilbride,Lee,False,True,218183191,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 194, 'following_count': 526, 'tweet_count': 8056, 'listed_count': 4}",,"{'followers_count': 194, 'following_count': 526, 'tweet_count': 8056, 'listed_count': 4}",0,0,0,0,0.0,0,0,0.0,0,0,3,1,194,526,8056,4,41.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.186729797979798,1.0,0.0,0.5886700336700337,2.0,59.0,3705.0,602.0,0.0,0.7463675831933341,4.0920021452663,3.9615864625813066,-7.942128034488799,-4.141850292502246,-3.8960807328279383,-1.1278731410282863,-4.441543116196847,-0.4965212972526157,-1.0653579773094013,0.0003788553421468603,0.00037879154015946724,0.9965907532068179,0.00037879192791487505,0.00037879327582669036,0.00037882394034884754,0.00037880075477800013,0.00037879927891936387,0.0003787989486724097,0.00037879178441535316,0.0,0.0,0.0,0.4924448967441747,0.6880990716400821,0.30837785539656454,0.0,0.43465019220022405,0.0,0.0
430,431,1,"[""New review from @thisisUIC on 'Time restricted eating for the prevention of type 2 diabetes' 👉 https://t.co/o39eK0ObF5 https://t.co/NpAj409lXp""]",The Journal of Physiology publishes original Research Papers in all areas of physiology with an emphasis on human and mammalian physiology. EiC: @JPhysiol_EiC,JPhysiol,Journal of Physiology,False,True,219295651,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 15, 'quote_count': 0}",Buffer,"{'followers_count': 28831, 'following_count': 406, 'tweet_count': 5984, 'listed_count': 297}",The Journal of Physiology publishes original Research Papers in all areas of physiology with an emphasis on human and mammalian physiology. EiC: @JPhysiol_EiC,"{'followers_count': 28831, 'following_count': 406, 'tweet_count': 5984, 'listed_count': 297}",0,0,0,0,0.1875,1,0,0.425,0,1,158,23,28831,406,5984,297,22.0,0.375,0.2727272727272727,0.0,0.0,1.0,33.0,0.0,0.0,0.21867272727272735,1.0,0.0,0.418509090909091,10.0,46.0,3885.0,462.0,0.0,0.22919184756138838,1.5462489084372648,12.214477437073748,-2.9139173052705987,-0.738821346308602,-2.7968522763883543,0.6070656036899675,7.314270091437194,0.32709219469794165,-0.09103068069360305,0.0004855716434110974,0.00048545468202530897,0.10267809987016908,0.0004854426551299861,0.0004854428380340721,0.893438217545518,0.0004854432514666027,0.00048544256894554534,0.0004854426361340436,0.00048544230916620955,0.0,0.0,0.4683288601230304,0.0,0.0,0.46674756732893263,0.6014778199624363,0.32953680387977213,0.0,0.3040472235530626
431,432,1,['Such a silly question to be asked.\nI doubt it would poison anyone unless they have diabetes. https://t.co/jW2T3PLQDJ'],"ʏᴏᴜʀ ᴋɪssᴇs ᴀʀᴇ ʙɪᴛᴛᴇʀ, ᴛʜᴇʏ ᴛᴀsᴛᴇ ʟɪᴋᴇ ʙᴇᴛʀᴀʏᴀʟ @CreamyMagus",OfUndyingGlory,Darnic Prestone Yddgmillennia,False,True,1115571932219330565,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'followers_count': 355, 'following_count': 346, 'tweet_count': 8842, 'listed_count': 1}","ʏᴏᴜʀ ᴋɪssᴇs ᴀʀᴇ ʙɪᴛᴛᴇʀ, ᴛʜᴇʏ ᴛᴀsᴛᴇ ʟɪᴋᴇ ʙᴇᴛʀᴀʏᴀʟ @CreamyMagus","{'followers_count': 355, 'following_count': 346, 'tweet_count': 8842, 'listed_count': 1}",0,0,0,0,0.0,0,0,0.0,0,1,61,9,355,346,8842,1,804.0,0.12921348314606743,0.11442786069651742,0.0,0.0,1.0,301.0,1.0,1.0,0.12163521639491999,1.0,0.0,0.541618348711869,12.0,273.0,66324.0,10018.0,1.0,10.91665745678272,73.87881016693257,97.1344174732315,-153.05770418983383,-88.50401739458397,-81.61528638579699,-14.58699335290465,-72.65566821360275,-7.11274390311544,-27.076662081245093,2.3157523229019253e-05,2.3154106497263704e-05,0.9997916061188891,2.315386884472711e-05,2.31541662138498e-05,2.3157220478317795e-05,2.3155506784240354e-05,2.3153829923863316e-05,2.3153870584728633e-05,2.315378855473565e-05,0.0,0.0,0.0,0.47043874187761625,0.4705507909218842,0.38262777401531217,0.40442104536515133,0.25613997996337856,0.28624785370169487,0.31585348634576343
432,433,2,"['Insulin triples the risk of hypoglycemia in diabetes and is associated with 2%-4% of deaths, with 55% of hypoglycemia occurring during nighttime sleep;service dogs detect changes in blood sugar.(National Institute of Canine Service and Training 2022)#Zusia https://t.co/HytiIhI8j5', 'Insulin triples the risk of hypoglycemia in diabetes and is associated with 2%-4% of deaths, with 55% of hypoglycemia occurring during nighttime sleep;service dogs detect changes in blood sugar.(National Institute of Canine Service and Training 2022)#Zusia https://t.co/HytiIhI8j5']","CEO of disability resource center https://t.co/oXWtuCmBLZ Phi Beta Kappa, psychologist, human rights commissioner (1993-2015), living  with NET and disability",DrJackieVolk,Zusia:Dr Jackie Volk,False,True,3118529657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hootsuite Inc.,"{'followers_count': 8739, 'following_count': 8182, 'tweet_count': 30331, 'listed_count': 80}","CEO of disability resource center https://t.co/oXWtuCmBLZ Phi Beta Kappa, psychologist, human rights commissioner (1993-2015), living  with NET and disability","{'followers_count': 8739, 'following_count': 8182, 'tweet_count': 30331, 'listed_count': 80}",1,1,0,0,-0.03333333333333333,0,1,0.06666666666666667,0,0,158,19,8739,8182,30331,80,82.0,0.24242424242424243,0.1951219512195122,0.025,0.024390243902439025,1.0,94.0,0.0,1.0,0.11423466996920614,1.0,0.0,0.3785915115812023,90.0,0.0,21962.0,2750.0,1.0,3.611277067769307,4.910185581573869,19.31598373398953,-20.966131894509036,-1.6953914803915207,-8.856685006756024,-0.6150679358565295,1.0393395124619946,-1.5380388967116572,8.706065283133395,6.196940968859571e-05,6.196406357476074e-05,0.44863271343222155,6.195870749375692e-05,6.195907570635807e-05,0.5508715990627149,6.195958648781547e-05,6.195909034571566e-05,6.195892062194357e-05,6.195865114465926e-05,0.1286845207057606,0.2414375520145616,0.4727812623081944,0.0,0.0,0.3977561556902506,0.3076807694782504,0.5365702267610989,0.40104994336808286,0.0
433,434,1,"[""If you're diabetic, pre-diabetic, or at risk of developing diabetes, the Coastal Bend Food Bank is here to help. They're offering a program all about managing your diabetes. https://t.co/ayisO2IfIN""]",South Texas News Leader,kiii3news,KIII 3 News,False,True,54329062,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",SocialNewsDesk,"{'followers_count': 63439, 'following_count': 275, 'tweet_count': 121146, 'listed_count': 423}",South Texas News Leader,"{'followers_count': 63439, 'following_count': 275, 'tweet_count': 121146, 'listed_count': 423}",0,0,0,0,0.0,0,0,0.0,0,0,23,4,63439,275,121146,423,87.0,0.5818181818181818,0.367816091954023,0.0,0.0,1.0,84.0,1.0,0.0,0.1428854673971861,1.0,0.0,0.38383218344155856,4.0,6.0,13296.0,1929.0,1.0,2.034194333522465,4.91763040314865,13.73090513341513,-21.460741962685542,-9.560263439974857,-9.3862722267844,-1.1308309185237406,-8.567127263157781,-0.2267273097976283,2.2582778370173693,8.511842278065915e-05,8.510916393347374e-05,0.9992339976035207,8.510784340273892e-05,8.510795673416286e-05,8.512721339564963e-05,8.510777638497948e-05,8.510849145748659e-05,8.510778800168544e-05,8.510774038848393e-05,0.3185857304456548,0.0,0.19836927467493826,0.16754392731678527,0.0,0.5697959875859732,0.0,0.5952310000543913,0.3452093934963496,0.18150718825344747
434,435,1,"['Diabetes Can Affect Seniors’ Dental Health\n\nDiabetics are more prone to severe gum disease, which causes persistent inflammation and loosens dentures. Managing blood sugar levels is vital for general and oral health.\n\n#Diabetes #OralHealth #WhiteHorseMedicalTransportation']",We drive with expertise to deliver you to and from your destinations promptly. Your safety and comfort are guaranteed with White Horse.,whitehorsemedt,White Horse Medical Transportation,False,True,1481509394823073793,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 68, 'listed_count': 0}",We drive with expertise to deliver you to and from your destinations promptly. Your safety and comfort are guaranteed with White Horse.,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 68, 'listed_count': 0}",0,0,0,0,0.0,0,0,0.0,0,0,135,22,0,0,68,0,5.0,0.6666666666666666,0.4,0.0,0.0,1.0,5.0,0.0,0.0,0.2816666666666666,1.0,0.0,0.259047619047619,10.0,0.0,1336.0,163.0,0.0,0.07569358448945637,0.3827962023055416,1.1839641738099294,-1.656433856109337,-0.1563211067360861,-0.732805217461139,-0.09272787921640034,-0.2208367836003338,0.16846019260565975,0.9772246777308199,0.0010756505224681857,0.0010752905214028807,0.6056755467337964,0.0010752822613129616,0.0010752816627886408,0.3857216873748087,0.001075279365798509,0.0010752843455363965,0.001075415457330502,0.0010752817547567436,0.0,0.0,0.0,0.0,0.0,0.7379340178409117,0.0,0.6748728660371294,0.0,0.0
435,436,1,"['The #UAE has medical centers and great #doctors who have experience and knowledge, and the UAE government provides #health services to all who live in it at the highest level.🇦🇪💪\nhttps://t.co/NC9qAOXJQv']",Emirati Doctor 🇦🇪🩺 Cinema & Anime Lover ❤️,Mariamzayed00,Mariam zayed,False,True,1482404530482515995,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,"{'followers_count': 309, 'following_count': 164, 'tweet_count': 230, 'listed_count': 0}",Emirati Doctor 🇦🇪🩺 Cinema & Anime Lover ❤️,"{'followers_count': 309, 'following_count': 164, 'tweet_count': 230, 'listed_count': 0}",0,0,0,0,0.0,0,0,0.0,0,0,42,8,309,164,230,0,15.0,1.5,0.6,0.0,0.0,1.0,10.0,0.0,0.0,0.1875,1.0,0.0,0.35833333333333334,12.0,11.0,1480.0,205.0,0.0,0.05462347100606756,0.36043212917078166,1.5698119794634668,-1.577651821338236,-0.7063627802838577,-0.019467377472478713,0.08124909761942055,-0.09439074562600605,0.30584736844556576,-0.06218961077828296,0.0012198394827314075,0.00121979633877763,0.9281910685149524,0.0012195330119359395,0.0012195387704224752,0.00121964259157988,0.0012196293661520129,0.06205189005686257,0.0012195295889396536,0.001219532277646212,0.3107477027309998,0.0,0.0,0.2766973565325155,0.0,0.572248376193689,0.2661362128544273,0.41350613432751604,0.0,0.5075336709618661
436,437,2,['#DRPCongo good news \nConsensus Report: Definition and Interpretation of Remission in Type 2 Diabetes | Diabetes Care | American Diabetes Association  https://t.co/VGHTmWdLkR'],"MD PhD, diabetes nutrition endocrinology",CCikomola,Cikomola Cirhuza,False,True,3233597902,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 1759, 'following_count': 2281, 'tweet_count': 1774, 'listed_count': 4}","MD PhD, diabetes nutrition endocrinology","{'followers_count': 1759, 'following_count': 2281, 'tweet_count': 1774, 'listed_count': 4}",0,0,0,0,0.0,0,0,0.0,0,0,40,5,1759,2281,1774,4,28.0,2.5,0.7142857142857143,0.16666666666666666,0.14285714285714285,1.0,8.0,0.0,1.0,0.10325396825396824,1.0,0.0,0.4701360544217687,7.0,41.0,3082.0,433.0,0.0,0.7454786472603587,2.136140078304803,6.335938696683363,-10.12559660524628,-1.361904905917804,1.492038391625518,1.7012188351403188,-1.9429492262372046,1.2429267166267253,-0.895122474736885,0.044313319116021786,0.00037737232488921585,0.555062826122926,0.00037736584243199667,0.00037742644805729324,0.39798222244246617,0.0003773683085196611,0.00037736865525990617,0.00037736589605057245,0.0003773648433773982,0.41104906247976936,0.32318273857339574,0.18159857839049787,0.0,0.0,0.2957768892995451,0.24978157779646676,0.30492249398041515,0.31602442066046027,0.5923593296387162
437,438,1,"['Someone looked at my Dexcom on my arm yesterday and asked how the no smoking is going…. Lol I have diabetes, not a smoking problem 🤣']",got the diabeetus over here 🤷🏼‍♀️,hhaannnnnna,hanna,True,True,764435450,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,"{'followers_count': 504, 'following_count': 204, 'tweet_count': 38762, 'listed_count': 2}",got the diabeetus over here 🤷🏼‍♀️,"{'followers_count': 504, 'following_count': 204, 'tweet_count': 38762, 'listed_count': 2}",0,0,0,0,0.0,0,0,0.0,0,0,33,6,504,204,38762,2,17.0,0.3076923076923077,0.23529411764705882,0.21428571428571427,0.17647058823529413,1.0,3.0,0.0,1.0,0.07842436974789917,1.0,0.0,0.4704668534080299,0.0,8.0,1127.0,181.0,0.0,0.16614322132817552,1.7291324161252386,1.6195103177096863,-3.410664287621177,0.029339731658271386,-0.6574125647936157,1.3254429315283702,-1.8460828001995897,-0.8336270336485294,-0.3053929654242654,0.0008852188405271439,0.0008849681730545611,0.9920345012169273,0.0008849746619886999,0.0008852225001605746,0.0008852019365446655,0.0008849849748234057,0.0008849809373511306,0.0008849754028043795,0.0008849713558181787,0.0,0.644376457393932,0.0,0.24672930685759714,0.41417080101023834,0.324248886177663,0.0,0.41926584896202057,0.0,0.26729194823498637
438,439,1,"['Having poor oral hygiene can cause you to have many other health problems, such as heart disease and diabetes. (304) 298-3501 https://t.co/wy2YE6Vo3o https://t.co/q9O6cOkk2z']","High quality, affordable dental care for individuals and families located in Fort Ashby, WV!",DrTritapoeDDS,Dr. Russell Tritapoe,False,True,3404293581,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hootsuite Inc.,"{'followers_count': 211, 'following_count': 562, 'tweet_count': 1563, 'listed_count': 4}","High quality, affordable dental care for individuals and families located in Fort Ashby, WV!","{'followers_count': 211, 'following_count': 562, 'tweet_count': 1563, 'listed_count': 4}",0,0,0,0,0.2,1,0,0.5399999999999999,0,0,92,14,211,562,1563,4,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.46875,1.0,0.0,0.75,1.0,0.0,337.0,49.0,1.0,0.8128268383103184,0.5061837098801415,0.4095795439232067,-0.7022790470173632,0.05855515876259933,-0.3009150218873447,-0.49458575972572694,-0.027475816703255957,-0.432272557044965,-0.04588559621372553,0.19951379803328717,0.004000059429735121,0.7684836290518592,0.004000094510522737,0.004000103503774501,0.004001836723462773,0.004000064940181909,0.004000132963953928,0.004000192520470949,0.004000088322751862,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
